case:concept:name,concept:name,time:timestamp,sensor,value,quality_flag
Lab_2004-03-01,High_Occupancy,2004-03-01 09:15:00.000000,light,248.81779989989988,False
Lab_2004-03-01,High_Occupancy,2004-03-01 09:30:00.000000,light,239.740342760364,False
Lab_2004-03-01,High_Occupancy,2004-03-01 09:45:00.000000,light,293.1543848597194,False
Lab_2004-03-01,High_Occupancy,2004-03-01 10:00:00.000000,light,336.294463993994,False
Lab_2004-03-01,HVAC_Normal,2004-03-01 10:00:00.000000,temperature,23.575634067324728,False
Lab_2004-03-01,High_Occupancy,2004-03-01 10:15:00.000000,light,331.25933462686567,False
Lab_2004-03-01,High_Occupancy,2004-03-01 10:30:00.000000,light,297.93113867357516,False
Lab_2004-03-01,High_Occupancy,2004-03-01 10:45:00.000000,light,247.83598601832992,False
Lab_2004-03-01,High_Occupancy,2004-03-01 11:00:00.000000,light,389.9820367907445,True
Lab_2004-03-01,HVAC_Normal,2004-03-01 11:00:00.000000,temperature,24.315314580113345,False
Lab_2004-03-01,High_Occupancy,2004-03-01 11:15:00.000000,light,421.03606683884294,True
Lab_2004-03-01,High_Occupancy,2004-03-01 11:30:00.000000,light,448.3409523578947,True
Lab_2004-03-01,High_Occupancy,2004-03-01 11:45:00.000000,light,543.3995350103094,True
Lab_2004-03-01,High_Occupancy,2004-03-01 12:00:00.000000,light,606.5803519873817,True
Lab_2004-03-01,HVAC_Normal,2004-03-01 12:00:00.000000,temperature,25.367025137183173,False
Lab_2004-03-01,High_Occupancy,2004-03-01 12:15:00.000000,light,364.2162596989247,True
Lab_2004-03-01,High_Occupancy,2004-03-01 12:30:00.000000,light,549.3961547569803,True
Lab_2004-03-01,High_Occupancy,2004-03-01 12:45:00.000000,light,788.9047431256384,True
Lab_2004-03-01,High_Occupancy,2004-03-01 13:00:00.000000,light,801.300584969574,True
Lab_2004-03-01,HVAC_Normal,2004-03-01 13:00:00.000000,temperature,25.525693698770493,False
Lab_2004-03-01,High_Occupancy,2004-03-01 13:15:00.000000,light,780.1603129018789,True
Lab_2004-03-01,High_Occupancy,2004-03-01 13:30:00.000000,light,697.5989635918368,True
Lab_2004-03-01,High_Occupancy,2004-03-01 13:45:00.000000,light,474.63479406122445,True
Lab_2004-03-01,High_Occupancy,2004-03-01 14:00:00.000000,light,614.0040805294118,True
Lab_2004-03-01,HVAC_Normal,2004-03-01 14:00:00.000000,temperature,24.670194906033633,False
Lab_2004-03-01,High_Occupancy,2004-03-01 14:15:00.000000,light,427.4087929317269,True
Lab_2004-03-01,High_Occupancy,2004-03-01 14:30:00.000000,light,336.8417088658777,False
Lab_2004-03-01,High_Occupancy,2004-03-01 14:45:00.000000,light,299.6054919526627,False
Lab_2004-03-01,High_Occupancy,2004-03-01 15:00:00.000000,light,370.7812791446029,True
Lab_2004-03-01,HVAC_Normal,2004-03-01 15:00:00.000000,temperature,24.793759788092835,False
Lab_2004-03-01,High_Occupancy,2004-03-01 15:15:00.000000,light,302.55893965056526,False
Lab_2004-03-01,High_Occupancy,2004-03-01 15:30:00.000000,light,297.08867433198384,False
Lab_2004-03-01,High_Occupancy,2004-03-01 15:45:00.000000,light,343.7436533300685,False
Lab_2004-03-01,High_Occupancy,2004-03-01 16:00:00.000000,light,328.0245642872228,False
Lab_2004-03-01,HVAC_Normal,2004-03-01 16:00:00.000000,temperature,24.57290171574904,True
Lab_2004-03-01,High_Occupancy,2004-03-01 16:15:00.000000,light,345.82575765673175,True
Lab_2004-03-01,High_Occupancy,2004-03-01 16:30:00.000000,light,298.73448614270944,False
Lab_2004-03-01,High_Occupancy,2004-03-01 16:45:00.000000,light,240.5050959488692,False
Lab_2004-03-01,High_Occupancy,2004-03-01 17:00:00.000000,light,240.07022483483485,False
Lab_2004-03-01,HVAC_Normal,2004-03-01 17:00:00.000000,temperature,24.82190316988608,True
Lab_2004-03-01,High_Occupancy,2004-03-01 17:15:00.000000,light,224.94375841302138,True
Lab_2004-03-01,High_Occupancy,2004-03-01 17:30:00.000000,light,289.66922678606966,True
Lab_2004-03-01,Low_Occupancy,2004-03-01 17:45:00.000000,light,157.82618678095238,False
Lab_2004-03-01,Low_Occupancy,2004-03-01 18:00:00.000000,light,119.46547870540265,False
Lab_2004-03-01,HVAC_Normal,2004-03-01 18:00:00.000000,temperature,22.033755430926806,True
Lab_2004-03-01,Low_Occupancy,2004-03-01 18:15:00.000000,light,119.59624992179863,False
Lab_2004-03-01,Low_Occupancy,2004-03-01 18:30:00.000000,light,118.01844251976286,False
Lab_2004-03-01,Low_Occupancy,2004-03-01 18:45:00.000000,light,119.47313893509127,True
Lab_2004-03-01,Low_Occupancy,2004-03-01 19:00:00.000000,light,118.35447326592518,False
Lab_2004-03-01,HVAC_Normal,2004-03-01 19:00:00.000000,temperature,21.138157666836477,False
Lab_2004-03-01,Low_Occupancy,2004-03-01 19:15:00.000000,light,121.4867620405983,False
Lab_2004-03-01,Low_Occupancy,2004-03-01 19:30:00.000000,light,108.7460599497992,False
Lab_2004-03-01,Low_Occupancy,2004-03-01 19:45:00.000000,light,114.55089288557214,False
Lab_2004-03-01,Low_Occupancy,2004-03-01 20:00:00.000000,light,101.22442042616451,False
Lab_2004-03-01,HVAC_Normal,2004-03-01 20:00:00.000000,temperature,20.46079245859873,False
Lab_2004-03-01,Low_Occupancy,2004-03-01 20:15:00.000000,light,93.41281003033367,False
Lab_2004-03-01,Low_Occupancy,2004-03-01 20:30:00.000000,light,86.74705649309246,False
Lab_2004-03-01,Low_Occupancy,2004-03-01 20:45:00.000000,light,86.93509904665315,False
Lab_2004-03-01,Low_Occupancy,2004-03-01 21:00:00.000000,light,91.78057053807106,False
Lab_2004-03-01,HVAC_Heating_Active,2004-03-01 21:00:00.000000,temperature,20.01445759162304,False
Lab_2004-03-01,Low_Occupancy,2004-03-01 21:15:00.000000,light,110.72784639143731,False
Lab_2004-03-01,Low_Occupancy,2004-03-01 21:30:00.000000,light,107.26569659309021,False
Lab_2004-03-01,Low_Occupancy,2004-03-01 21:45:00.000000,light,105.30827612163509,False
Lab_2004-03-01,Low_Occupancy,2004-03-01 22:00:00.000000,light,109.23975414534289,False
Lab_2004-03-01,HVAC_Heating_Active,2004-03-01 22:00:00.000000,temperature,19.33248069207623,False
Lab_2004-03-01,Low_Occupancy,2004-03-01 22:15:00.000000,light,106.59938640625,False
Lab_2004-03-01,Low_Occupancy,2004-03-01 22:30:00.000000,light,106.63789442655936,False
Lab_2004-03-01,Low_Occupancy,2004-03-01 22:45:00.000000,light,113.493674612286,False
Lab_2004-03-01,Lab_Closing,2004-03-01 22:59:55.594578,light,1.0,False
Lab_2004-03-01,Low_Occupancy,2004-03-01 23:00:00.000000,light,109.39211980651731,False
Lab_2004-03-01,HVAC_Heating_Active,2004-03-01 23:00:00.000000,temperature,18.93479709618875,False
Lab_2004-03-01,Low_Occupancy,2004-03-01 23:15:00.000000,light,87.04258865062761,False
Lab_2004-03-01,Low_Occupancy,2004-03-01 23:30:00.000000,light,84.56884594008264,False
Lab_2004-03-01,Low_Occupancy,2004-03-01 23:45:00.000000,light,88.62378543638275,False
Lab_2004-03-02,Low_Occupancy,2004-03-02 00:00:00.000000,light,86.61905104187946,False
Lab_2004-03-02,HVAC_Heating_Active,2004-03-02 00:00:00.000000,temperature,18.358034324942793,False
Lab_2004-03-02,Low_Occupancy,2004-03-02 00:15:00.000000,light,85.33996550561798,False
Lab_2004-03-02,Low_Occupancy,2004-03-02 00:30:00.000000,light,82.17944295309168,False
Lab_2004-03-02,Low_Occupancy,2004-03-02 00:45:00.000000,light,65.15848029893925,False
Lab_2004-03-02,Unoccupied,2004-03-02 01:00:00.000000,light,1.3257052388123012,False
Lab_2004-03-02,HVAC_Heating_Active,2004-03-02 01:00:00.000000,temperature,17.770029909443725,False
Lab_2004-03-02,Unoccupied,2004-03-02 01:15:00.000000,light,1.3677773073073072,False
Lab_2004-03-02,Unoccupied,2004-03-02 01:30:00.000000,light,1.3595435596707819,False
Lab_2004-03-02,Unoccupied,2004-03-02 01:45:00.000000,light,1.344153396424816,False
Lab_2004-03-02,Unoccupied,2004-03-02 02:00:00.000000,light,1.384600512562814,False
Lab_2004-03-02,HVAC_Heating_Active,2004-03-02 02:00:00.000000,temperature,17.41485800977115,False
Lab_2004-03-02,Unoccupied,2004-03-02 02:15:00.000000,light,1.3219742650103519,False
Lab_2004-03-02,Unoccupied,2004-03-02 02:30:00.000000,light,1.352138806584362,False
Lab_2004-03-02,Unoccupied,2004-03-02 02:45:00.000000,light,1.3844146129707113,False
Lab_2004-03-02,Unoccupied,2004-03-02 03:00:00.000000,light,1.3574516901408449,False
Lab_2004-03-02,HVAC_Heating_Active,2004-03-02 03:00:00.000000,temperature,17.095356313460037,False
Lab_2004-03-02,Unoccupied,2004-03-02 03:15:00.000000,light,1.5588582641107562,False
Lab_2004-03-02,Unoccupied,2004-03-02 03:30:00.000000,light,1.7340670875763746,False
Lab_2004-03-02,Unoccupied,2004-03-02 03:45:00.000000,light,1.453780661985958,False
Lab_2004-03-02,Unoccupied,2004-03-02 04:00:00.000000,light,1.431530797174571,False
Lab_2004-03-02,HVAC_Heating_Active,2004-03-02 04:00:00.000000,temperature,16.749297898832687,False
Lab_2004-03-02,Unoccupied,2004-03-02 04:15:00.000000,light,1.3857742121524201,False
Lab_2004-03-02,Unoccupied,2004-03-02 04:30:00.000000,light,1.3852162857142856,False
Lab_2004-03-02,Unoccupied,2004-03-02 04:45:00.000000,light,1.4252006856540085,False
Lab_2004-03-02,Unoccupied,2004-03-02 05:00:00.000000,light,1.426809065606362,False
Lab_2004-03-02,HVAC_Heating_Active,2004-03-02 05:00:00.000000,temperature,16.493516058029016,False
Lab_2004-03-02,Unoccupied,2004-03-02 05:15:00.000000,light,1.441871282306163,False
Lab_2004-03-02,Unoccupied,2004-03-02 05:30:00.000000,light,1.3226376861167002,False
Lab_2004-03-02,Unoccupied,2004-03-02 05:45:00.000000,light,1.312328558467742,False
Lab_2004-03-02,Unoccupied,2004-03-02 06:00:00.000000,light,1.3392967892644136,False
Lab_2004-03-02,HVAC_Heating_Active,2004-03-02 06:00:00.000000,temperature,16.35586917948718,False
Lab_2004-03-02,Unoccupied,2004-03-02 06:15:00.000000,light,2.0448898266393445,False
Lab_2004-03-02,Unoccupied,2004-03-02 06:30:00.000000,light,9.501800494335736,False
Lab_2004-03-02,Unoccupied,2004-03-02 06:45:00.000000,light,31.164014065469903,False
Lab_2004-03-02,Lab_Opening,2004-03-02 06:55:31.419805,light,1.0,False
Lab_2004-03-02,High_Occupancy,2004-03-02 07:00:00.000000,light,220.5727844640999,True
Lab_2004-03-02,HVAC_Normal,2004-03-02 07:00:00.000000,temperature,22.808448616610956,True
Lab_2004-03-02,High_Occupancy,2004-03-02 07:15:00.000000,light,393.7429402318548,True
Lab_2004-03-02,High_Occupancy,2004-03-02 07:30:00.000000,light,500.7404778215768,True
Lab_2004-03-02,High_Occupancy,2004-03-02 07:45:00.000000,light,601.5093929793815,True
Lab_2004-03-02,High_Occupancy,2004-03-02 08:00:00.000000,light,703.0782879937303,True
Lab_2004-03-02,HVAC_Normal,2004-03-02 08:00:00.000000,temperature,26.39927605349483,False
Lab_2004-03-02,High_Occupancy,2004-03-02 08:15:00.000000,light,786.065357245509,True
Lab_2004-03-02,High_Occupancy,2004-03-02 08:30:00.000000,light,822.8170533136094,True
Lab_2004-03-02,High_Occupancy,2004-03-02 08:45:00.000000,light,847.9337056262625,True
Lab_2004-03-02,High_Occupancy,2004-03-02 09:00:00.000000,light,908.1389987604166,True
Lab_2004-03-02,HVAC_Cooling_Active,2004-03-02 09:00:00.000000,temperature,27.19296046701059,False
Lab_2004-03-02,High_Occupancy,2004-03-02 09:15:00.000000,light,923.46071928009,True
Lab_2004-03-02,High_Occupancy,2004-03-02 09:30:00.000000,light,954.2270763068182,True
Lab_2004-03-02,High_Occupancy,2004-03-02 09:45:00.000000,light,963.8028379048843,True
Lab_2004-03-02,High_Occupancy,2004-03-02 10:00:00.000000,light,1003.4407940782698,True
Lab_2004-03-02,HVAC_Normal,2004-03-02 10:00:00.000000,temperature,25.053041424456662,False
Lab_2004-03-02,High_Occupancy,2004-03-02 10:15:00.000000,light,1029.4975625151515,True
Lab_2004-03-02,High_Occupancy,2004-03-02 10:30:00.000000,light,1028.6385645182013,True
Lab_2004-03-02,High_Occupancy,2004-03-02 10:45:00.000000,light,1013.1837245670996,True
Lab_2004-03-02,High_Occupancy,2004-03-02 11:00:00.000000,light,1012.9069683718487,True
Lab_2004-03-02,HVAC_Normal,2004-03-02 11:00:00.000000,temperature,24.45370929562982,True
Lab_2004-03-02,High_Occupancy,2004-03-02 11:15:00.000000,light,1001.1302026865671,True
Lab_2004-03-02,High_Occupancy,2004-03-02 11:30:00.000000,light,983.6048037003058,True
Lab_2004-03-02,High_Occupancy,2004-03-02 11:45:00.000000,light,960.8616427013752,True
Lab_2004-03-02,High_Occupancy,2004-03-02 12:00:00.000000,light,983.7783085464481,True
Lab_2004-03-02,HVAC_Normal,2004-03-02 12:00:00.000000,temperature,24.916107749866384,False
Lab_2004-03-02,High_Occupancy,2004-03-02 12:15:00.000000,light,980.4604734486486,True
Lab_2004-03-02,High_Occupancy,2004-03-02 12:30:00.000000,light,982.7755353917524,True
Lab_2004-03-02,High_Occupancy,2004-03-02 12:45:00.000000,light,997.3477597532188,True
Lab_2004-03-02,High_Occupancy,2004-03-02 13:00:00.000000,light,963.2704192194093,True
Lab_2004-03-02,HVAC_Normal,2004-03-02 13:00:00.000000,temperature,26.02718170313736,False
Lab_2004-03-02,High_Occupancy,2004-03-02 13:15:00.000000,light,955.5662654787234,True
Lab_2004-03-02,High_Occupancy,2004-03-02 13:30:00.000000,light,962.08156964539,True
Lab_2004-03-02,High_Occupancy,2004-03-02 13:45:00.000000,light,968.1054388888889,True
Lab_2004-03-02,High_Occupancy,2004-03-02 14:00:00.000000,light,967.9907038411316,True
Lab_2004-03-02,HVAC_Normal,2004-03-02 14:00:00.000000,temperature,24.57429995640327,True
Lab_2004-03-02,High_Occupancy,2004-03-02 14:15:00.000000,light,930.9460409139214,True
Lab_2004-03-02,High_Occupancy,2004-03-02 14:30:00.000000,light,920.7592933628318,True
Lab_2004-03-02,High_Occupancy,2004-03-02 14:45:00.000000,light,899.3645787182321,True
Lab_2004-03-02,High_Occupancy,2004-03-02 15:00:00.000000,light,854.5499126127049,True
Lab_2004-03-02,HVAC_Normal,2004-03-02 15:00:00.000000,temperature,24.418197575431037,False
Lab_2004-03-02,High_Occupancy,2004-03-02 15:15:00.000000,light,822.8448187417218,True
Lab_2004-03-02,High_Occupancy,2004-03-02 15:30:00.000000,light,766.129592,True
Lab_2004-03-02,High_Occupancy,2004-03-02 15:45:00.000000,light,736.3970108571427,True
Lab_2004-03-02,High_Occupancy,2004-03-02 16:00:00.000000,light,685.2250079087453,True
Lab_2004-03-02,HVAC_Normal,2004-03-02 16:00:00.000000,temperature,23.807798726925526,False
Lab_2004-03-02,High_Occupancy,2004-03-02 16:15:00.000000,light,635.2352644430993,True
Lab_2004-03-02,High_Occupancy,2004-03-02 16:30:00.000000,light,664.0464502699386,True
Lab_2004-03-02,High_Occupancy,2004-03-02 16:45:00.000000,light,563.7986192415731,True
Lab_2004-03-02,High_Occupancy,2004-03-02 17:00:00.000000,light,545.0438269520104,True
Lab_2004-03-02,HVAC_Normal,2004-03-02 17:00:00.000000,temperature,22.566052033492824,False
Lab_2004-03-02,High_Occupancy,2004-03-02 17:15:00.000000,light,478.28721597385623,True
Lab_2004-03-02,High_Occupancy,2004-03-02 17:30:00.000000,light,406.6748964155529,True
Lab_2004-03-02,High_Occupancy,2004-03-02 17:45:00.000000,light,348.715741786802,True
Lab_2004-03-02,High_Occupancy,2004-03-02 18:00:00.000000,light,278.3252452307692,True
Lab_2004-03-02,HVAC_Normal,2004-03-02 18:00:00.000000,temperature,22.19638861330327,False
Lab_2004-03-02,High_Occupancy,2004-03-02 18:15:00.000000,light,208.84594589199614,True
Lab_2004-03-02,Low_Occupancy,2004-03-02 18:30:00.000000,light,140.6191155755712,True
Lab_2004-03-02,Low_Occupancy,2004-03-02 18:45:00.000000,light,148.50102946735393,False
Lab_2004-03-02,Low_Occupancy,2004-03-02 19:00:00.000000,light,136.71925376321352,False
Lab_2004-03-02,HVAC_Normal,2004-03-02 19:00:00.000000,temperature,21.778005029115935,False
Lab_2004-03-02,Low_Occupancy,2004-03-02 19:15:00.000000,light,134.27798634533897,False
Lab_2004-03-02,Low_Occupancy,2004-03-02 19:30:00.000000,light,122.03263221987314,False
Lab_2004-03-02,Low_Occupancy,2004-03-02 19:45:00.000000,light,119.83334576433121,False
Lab_2004-03-02,Low_Occupancy,2004-03-02 20:00:00.000000,light,129.37567862326574,False
Lab_2004-03-02,HVAC_Normal,2004-03-02 20:00:00.000000,temperature,21.292057352941175,False
Lab_2004-03-02,Low_Occupancy,2004-03-02 20:15:00.000000,light,117.0968649369748,False
Lab_2004-03-02,Low_Occupancy,2004-03-02 20:30:00.000000,light,110.18212468914648,False
Lab_2004-03-02,Low_Occupancy,2004-03-02 20:45:00.000000,light,111.71277742268042,False
Lab_2004-03-02,Low_Occupancy,2004-03-02 21:00:00.000000,light,111.43526408271474,False
Lab_2004-03-02,HVAC_Normal,2004-03-02 21:00:00.000000,temperature,20.78895493482309,False
Lab_2004-03-02,Low_Occupancy,2004-03-02 21:15:00.000000,light,112.69116438034189,False
Lab_2004-03-02,Low_Occupancy,2004-03-02 21:30:00.000000,light,110.74261087093389,False
Lab_2004-03-02,Low_Occupancy,2004-03-02 21:45:00.000000,light,107.0906887270766,False
Lab_2004-03-02,Low_Occupancy,2004-03-02 22:00:00.000000,light,107.52183051535087,True
Lab_2004-03-02,HVAC_Heating_Active,2004-03-02 22:00:00.000000,temperature,20.289431059895833,True
Lab_2004-03-02,Low_Occupancy,2004-03-02 22:15:00.000000,light,110.28367350104821,False
Lab_2004-03-02,Low_Occupancy,2004-03-02 22:30:00.000000,light,103.53374274900399,False
Lab_2004-03-02,Low_Occupancy,2004-03-02 22:45:00.000000,light,106.74453226239669,True
Lab_2004-03-02,Lab_Closing,2004-03-02 22:59:59.959229,light,1.0,False
Lab_2004-03-02,Low_Occupancy,2004-03-02 23:00:00.000000,light,113.3348172027972,False
Lab_2004-03-02,HVAC_Heating_Active,2004-03-02 23:00:00.000000,temperature,19.947314691195793,False
Lab_2004-03-02,Low_Occupancy,2004-03-02 23:15:00.000000,light,132.45395895348835,False
Lab_2004-03-02,Low_Occupancy,2004-03-02 23:30:00.000000,light,132.55496801310042,False
Lab_2004-03-02,Low_Occupancy,2004-03-02 23:45:00.000000,light,128.8206089598726,False
Lab_2004-03-03,Low_Occupancy,2004-03-03 00:00:00.000000,light,115.629484995117,False
Lab_2004-03-03,HVAC_Heating_Active,2004-03-03 00:00:00.000000,temperature,19.729240751369684,False
Lab_2004-03-03,Low_Occupancy,2004-03-03 00:15:00.000000,light,108.39061932059447,False
Lab_2004-03-03,Low_Occupancy,2004-03-03 00:30:00.000000,light,114.11196498962656,False
Lab_2004-03-03,Low_Occupancy,2004-03-03 00:45:00.000000,light,125.92448538135594,False
Lab_2004-03-03,Low_Occupancy,2004-03-03 01:00:00.000000,light,128.14404606729758,False
Lab_2004-03-03,HVAC_Heating_Active,2004-03-03 01:00:00.000000,temperature,19.34163859280651,False
Lab_2004-03-03,Low_Occupancy,2004-03-03 01:15:00.000000,light,96.8010450780437,False
Lab_2004-03-03,Unoccupied,2004-03-03 01:30:00.000000,light,1.8396524628450106,False
Lab_2004-03-03,Unoccupied,2004-03-03 01:45:00.000000,light,1.7294013403141362,False
Lab_2004-03-03,Unoccupied,2004-03-03 02:00:00.000000,light,1.5951201855670103,True
Lab_2004-03-03,HVAC_Heating_Active,2004-03-03 02:00:00.000000,temperature,18.697195769530236,True
Lab_2004-03-03,Unoccupied,2004-03-03 02:15:00.000000,light,1.473863329820864,False
Lab_2004-03-03,Unoccupied,2004-03-03 02:30:00.000000,light,1.5066188090349075,False
Lab_2004-03-03,Unoccupied,2004-03-03 02:45:00.000000,light,1.5975401355578727,False
Lab_2004-03-03,Unoccupied,2004-03-03 03:00:00.000000,light,1.5641260144927536,False
Lab_2004-03-03,HVAC_Heating_Active,2004-03-03 03:00:00.000000,temperature,18.24018987801713,False
Lab_2004-03-03,Unoccupied,2004-03-03 03:15:00.000000,light,1.6051751006036217,False
Lab_2004-03-03,Unoccupied,2004-03-03 03:30:00.000000,light,1.6181809563409564,False
Lab_2004-03-03,Unoccupied,2004-03-03 03:45:00.000000,light,1.6295954350161117,False
Lab_2004-03-03,Unoccupied,2004-03-03 04:00:00.000000,light,1.5052641563786007,False
Lab_2004-03-03,HVAC_Heating_Active,2004-03-03 04:00:00.000000,temperature,17.85594249033256,True
Lab_2004-03-03,Unoccupied,2004-03-03 04:15:00.000000,light,1.506591820083682,False
Lab_2004-03-03,Unoccupied,2004-03-03 04:30:00.000000,light,1.507625690890481,False
Lab_2004-03-03,Unoccupied,2004-03-03 04:45:00.000000,light,1.5586636587872558,True
Lab_2004-03-03,Unoccupied,2004-03-03 05:00:00.000000,light,1.5206676247504989,False
Lab_2004-03-03,HVAC_Heating_Active,2004-03-03 05:00:00.000000,temperature,17.719100127258844,False
Lab_2004-03-03,Unoccupied,2004-03-03 05:15:00.000000,light,1.5909675678496866,False
Lab_2004-03-03,Unoccupied,2004-03-03 05:30:00.000000,light,1.569428053553038,False
Lab_2004-03-03,Unoccupied,2004-03-03 05:45:00.000000,light,1.4019603208416833,False
Lab_2004-03-03,Unoccupied,2004-03-03 06:00:00.000000,light,1.380289320892495,False
Lab_2004-03-03,HVAC_Heating_Active,2004-03-03 06:00:00.000000,temperature,17.80666360848454,True
Lab_2004-03-03,Unoccupied,2004-03-03 06:15:00.000000,light,2.985900988434696,False
Lab_2004-03-03,Unoccupied,2004-03-03 06:30:00.000000,light,15.946289927007298,False
Lab_2004-03-03,Unoccupied,2004-03-03 06:45:00.000000,light,48.484792531120334,True
Lab_2004-03-03,Lab_Opening,2004-03-03 06:46:55.409836,light,1.0,False
Lab_2004-03-03,High_Occupancy,2004-03-03 07:00:00.000000,light,225.00616276111685,True
Lab_2004-03-03,HVAC_Normal,2004-03-03 07:00:00.000000,temperature,24.539435439137133,False
Lab_2004-03-03,High_Occupancy,2004-03-03 07:15:00.000000,light,402.0624266025641,True
Lab_2004-03-03,High_Occupancy,2004-03-03 07:30:00.000000,light,496.3192086873747,True
Lab_2004-03-03,High_Occupancy,2004-03-03 07:45:00.000000,light,650.0914650553876,True
Lab_2004-03-03,High_Occupancy,2004-03-03 08:00:00.000000,light,714.6751656164383,True
Lab_2004-03-03,HVAC_Cooling_Active,2004-03-03 08:00:00.000000,temperature,27.25072392408447,False
Lab_2004-03-03,High_Occupancy,2004-03-03 08:15:00.000000,light,816.1942724174654,True
Lab_2004-03-03,High_Occupancy,2004-03-03 08:30:00.000000,light,907.7129407920792,True
Lab_2004-03-03,High_Occupancy,2004-03-03 08:45:00.000000,light,764.6423988347457,True
Lab_2004-03-03,High_Occupancy,2004-03-03 09:00:00.000000,light,755.9992913815789,True
Lab_2004-03-03,HVAC_Normal,2004-03-03 09:00:00.000000,temperature,25.371779379217273,False
Lab_2004-03-03,High_Occupancy,2004-03-03 09:15:00.000000,light,855.5373504687499,True
Lab_2004-03-03,High_Occupancy,2004-03-03 09:30:00.000000,light,938.6265378059071,True
Lab_2004-03-03,High_Occupancy,2004-03-03 09:45:00.000000,light,991.3194006638566,True
Lab_2004-03-03,High_Occupancy,2004-03-03 10:00:00.000000,light,1006.0661711240721,True
Lab_2004-03-03,HVAC_Normal,2004-03-03 10:00:00.000000,temperature,26.001991842247435,False
Lab_2004-03-03,High_Occupancy,2004-03-03 10:15:00.000000,light,977.3157137377049,True
Lab_2004-03-03,High_Occupancy,2004-03-03 10:30:00.000000,light,1024.173186158068,True
Lab_2004-03-03,High_Occupancy,2004-03-03 10:45:00.000000,light,936.7643920042872,True
Lab_2004-03-03,High_Occupancy,2004-03-03 11:00:00.000000,light,665.9353124185068,True
Lab_2004-03-03,HVAC_Normal,2004-03-03 11:00:00.000000,temperature,24.975030559201887,False
Lab_2004-03-03,High_Occupancy,2004-03-03 11:15:00.000000,light,468.2081763942799,True
Lab_2004-03-03,High_Occupancy,2004-03-03 11:30:00.000000,light,426.57699604232806,False
Lab_2004-03-03,High_Occupancy,2004-03-03 11:45:00.000000,light,446.83606552462527,False
Lab_2004-03-03,High_Occupancy,2004-03-03 12:00:00.000000,light,415.43852355726875,True
Lab_2004-03-03,HVAC_Normal,2004-03-03 12:00:00.000000,temperature,25.209335497605107,False
Lab_2004-03-03,High_Occupancy,2004-03-03 12:15:00.000000,light,466.9507238403452,True
Lab_2004-03-03,High_Occupancy,2004-03-03 12:30:00.000000,light,543.1371298348813,True
Lab_2004-03-03,High_Occupancy,2004-03-03 12:45:00.000000,light,598.1802620230608,True
Lab_2004-03-03,High_Occupancy,2004-03-03 13:00:00.000000,light,554.1144818131256,True
Lab_2004-03-03,HVAC_Normal,2004-03-03 13:00:00.000000,temperature,25.58287968918919,False
Lab_2004-03-03,High_Occupancy,2004-03-03 13:15:00.000000,light,484.9264228755365,True
Lab_2004-03-03,High_Occupancy,2004-03-03 13:30:00.000000,light,408.78552611650485,True
Lab_2004-03-03,High_Occupancy,2004-03-03 13:45:00.000000,light,351.06339454352445,True
Lab_2004-03-03,High_Occupancy,2004-03-03 14:00:00.000000,light,326.15554418976546,False
Lab_2004-03-03,HVAC_Normal,2004-03-03 14:00:00.000000,temperature,25.166796918172157,False
Lab_2004-03-03,High_Occupancy,2004-03-03 14:15:00.000000,light,293.0485502747253,False
Lab_2004-03-03,High_Occupancy,2004-03-03 14:30:00.000000,light,221.50310449636552,False
Lab_2004-03-03,High_Occupancy,2004-03-03 14:45:00.000000,light,245.31696089192025,False
Lab_2004-03-03,High_Occupancy,2004-03-03 15:00:00.000000,light,220.0846113144059,False
Lab_2004-03-03,HVAC_Normal,2004-03-03 15:00:00.000000,temperature,26.080497544046985,False
Lab_2004-03-03,High_Occupancy,2004-03-03 15:15:00.000000,light,258.98026368041235,False
Lab_2004-03-03,High_Occupancy,2004-03-03 15:30:00.000000,light,444.83664799999997,True
Lab_2004-03-03,High_Occupancy,2004-03-03 15:45:00.000000,light,637.7602363555555,True
Lab_2004-03-03,High_Occupancy,2004-03-03 16:00:00.000000,light,767.6014182405345,True
Lab_2004-03-03,HVAC_Normal,2004-03-03 16:00:00.000000,temperature,26.53569153570444,False
Lab_2004-03-03,High_Occupancy,2004-03-03 16:15:00.000000,light,671.2407396946564,True
Lab_2004-03-03,High_Occupancy,2004-03-03 16:30:00.000000,light,620.3557166630553,True
Lab_2004-03-03,High_Occupancy,2004-03-03 16:45:00.000000,light,567.6961158042744,True
Lab_2004-03-03,High_Occupancy,2004-03-03 17:00:00.000000,light,491.48416286311385,True
Lab_2004-03-03,HVAC_Normal,2004-03-03 17:00:00.000000,temperature,25.907666370235933,True
Lab_2004-03-03,High_Occupancy,2004-03-03 17:15:00.000000,light,418.65245040667367,True
Lab_2004-03-03,High_Occupancy,2004-03-03 17:30:00.000000,light,297.73215451345754,True
Lab_2004-03-03,Low_Occupancy,2004-03-03 17:45:00.000000,light,166.93367128336754,False
Lab_2004-03-03,Low_Occupancy,2004-03-03 18:00:00.000000,light,96.1120094117647,False
Lab_2004-03-03,HVAC_Normal,2004-03-03 18:00:00.000000,temperature,23.277126599682706,False
Lab_2004-03-03,Low_Occupancy,2004-03-03 18:15:00.000000,light,88.10083520966703,False
Lab_2004-03-03,Low_Occupancy,2004-03-03 18:30:00.000000,light,88.80295972436603,False
