type,sensor_id,case_id,severity,confidence,description,nan_percentage,affected_samples,activity,num_affected_sensors,event_nan_pct
event_quality_degradation,sensor_23,S1_Drill,medium,0.8,Event 'Close Drawer 2' affected by 6 problematic sensors,,,Close Drawer 2,6.0,2.479338842975207
event_quality_degradation,sensor_23,S1_Drill,medium,0.8,Event 'Open Drawer 3' affected by 6 problematic sensors,,,Open Drawer 3,6.0,2.479338842975207
event_quality_degradation,sensor_23,S1_Drill,medium,0.8,Event 'Close Drawer 3' affected by 6 problematic sensors,,,Close Drawer 3,6.0,2.479338842975207
event_quality_degradation,sensor_23,S1_Drill,medium,0.8,Event 'Close Door 1' affected by 6 problematic sensors,,,Close Door 1,6.0,2.591020772838955
event_quality_degradation,sensor_23,S1_Drill,medium,0.8,Event 'Open Door 1' affected by 6 problematic sensors,,,Open Door 1,6.0,2.479338842975207
event_quality_degradation,sensor_23,S1_Drill,medium,0.8,Event 'Close Door 2' affected by 6 problematic sensors,,,Close Door 2,6.0,2.479338842975207
event_quality_degradation,sensor_23,S1_Drill,medium,0.8,Event 'Open Door 2' affected by 6 problematic sensors,,,Open Door 2,6.0,2.479338842975207
event_quality_degradation,sensor_23,S1_Drill,medium,0.8,Event 'Toggle Switch' affected by 6 problematic sensors,,,Toggle Switch,6.0,3.1179564237415476
event_quality_degradation,sensor_23,S1_Drill,medium,0.8,Event 'Toggle Switch' affected by 6 problematic sensors,,,Toggle Switch,6.0,2.479338842975207
event_quality_degradation,sensor_23,S1_Drill,medium,0.8,Event 'Clean Table' affected by 6 problematic sensors,,,Clean Table,6.0,2.479338842975207
event_quality_degradation,sensor_23,S1_Drill,medium,0.8,Event 'Drink from Cup' affected by 6 problematic sensors,,,Drink from Cup,6.0,2.707638920597233
event_quality_degradation,sensor_23,S1_Drill,medium,0.8,Event 'Drink from Cup' affected by 6 problematic sensors,,,Drink from Cup,6.0,2.479338842975207
event_quality_degradation,sensor_23,S1_Drill,medium,0.8,Event 'Open Fridge' affected by 6 problematic sensors,,,Open Fridge,6.0,2.479338842975207
event_quality_degradation,sensor_23,S1_Drill,medium,0.8,Event 'Close Fridge' affected by 6 problematic sensors,,,Close Fridge,6.0,2.479338842975207
event_quality_degradation,sensor_23,S1_Drill,medium,0.8,Event 'Open Dishwasher' affected by 6 problematic sensors,,,Open Dishwasher,6.0,2.479338842975207
event_quality_degradation,sensor_23,S1_Drill,medium,0.8,Event 'Close Dishwasher' affected by 6 problematic sensors,,,Close Dishwasher,6.0,2.479338842975207
event_quality_degradation,sensor_23,S1_Drill,medium,0.8,Event 'Open Drawer 1' affected by 6 problematic sensors,,,Open Drawer 1,6.0,2.479338842975207
event_quality_degradation,sensor_23,S1_Drill,medium,0.8,Event 'Close Drawer 1' affected by 6 problematic sensors,,,Close Drawer 1,6.0,2.479338842975207
event_quality_degradation,sensor_23,S1_Drill,medium,0.8,Event 'Open Drawer 2' affected by 6 problematic sensors,,,Open Drawer 2,6.0,2.479338842975207
event_quality_degradation,sensor_23,S1_Drill,medium,0.8,Event 'Close Drawer 2' affected by 6 problematic sensors,,,Close Drawer 2,6.0,2.479338842975207
event_quality_degradation,sensor_23,S1_Drill,medium,0.8,Event 'Open Drawer 3' affected by 6 problematic sensors,,,Open Drawer 3,6.0,2.479338842975207
event_quality_degradation,sensor_23,S1_Drill,medium,0.8,Event 'Close Drawer 3' affected by 6 problematic sensors,,,Close Drawer 3,6.0,2.753032091875067
event_quality_degradation,sensor_23,S1_Drill,medium,0.8,Event 'Close Door 1' affected by 6 problematic sensors,,,Close Door 1,6.0,2.479338842975207
event_quality_degradation,sensor_23,S1_Drill,medium,0.8,Event 'Open Door 1' affected by 6 problematic sensors,,,Open Door 1,6.0,2.479338842975207
event_quality_degradation,sensor_23,S1_Drill,medium,0.8,Event 'Close Door 2' affected by 6 problematic sensors,,,Close Door 2,6.0,2.479338842975207
event_quality_degradation,sensor_23,S1_Drill,medium,0.8,Event 'Open Door 2' affected by 6 problematic sensors,,,Open Door 2,6.0,2.479338842975207
event_quality_degradation,sensor_23,S1_Drill,medium,0.8,Event 'Toggle Switch' affected by 6 problematic sensors,,,Toggle Switch,6.0,2.479338842975207
event_quality_degradation,sensor_23,S1_Drill,medium,0.8,Event 'Toggle Switch' affected by 6 problematic sensors,,,Toggle Switch,6.0,2.479338842975207
event_quality_degradation,sensor_23,S1_Drill,medium,0.8,Event 'Clean Table' affected by 6 problematic sensors,,,Clean Table,6.0,2.479338842975207
event_quality_degradation,sensor_23,S1_Drill,medium,0.8,Event 'Drink from Cup' affected by 6 problematic sensors,,,Drink from Cup,6.0,2.479338842975207
event_quality_degradation,sensor_23,S1_Drill,medium,0.8,Event 'Drink from Cup' affected by 6 problematic sensors,,,Drink from Cup,6.0,2.479338842975207
event_quality_degradation,sensor_23,S1_Drill,medium,0.8,Event 'Open Fridge' affected by 6 problematic sensors,,,Open Fridge,6.0,2.479338842975207
event_quality_degradation,sensor_23,S1_Drill,medium,0.8,Event 'Close Fridge' affected by 6 problematic sensors,,,Close Fridge,6.0,2.479338842975207
event_quality_degradation,sensor_23,S1_Drill,medium,0.8,Event 'Open Dishwasher' affected by 6 problematic sensors,,,Open Dishwasher,6.0,2.479338842975207
event_quality_degradation,sensor_23,S1_Drill,medium,0.8,Event 'Close Dishwasher' affected by 6 problematic sensors,,,Close Dishwasher,6.0,2.479338842975207
event_quality_degradation,sensor_23,S1_Drill,medium,0.8,Event 'Open Drawer 1' affected by 6 problematic sensors,,,Open Drawer 1,6.0,2.479338842975207
event_quality_degradation,sensor_23,S1_Drill,medium,0.8,Event 'Close Drawer 1' affected by 6 problematic sensors,,,Close Drawer 1,6.0,2.479338842975207
event_quality_degradation,sensor_23,S1_Drill,medium,0.8,Event 'Open Drawer 2' affected by 6 problematic sensors,,,Open Drawer 2,6.0,2.479338842975207
event_quality_degradation,sensor_23,S1_Drill,medium,0.8,Event 'Close Drawer 2' affected by 6 problematic sensors,,,Close Drawer 2,6.0,2.479338842975207
event_quality_degradation,sensor_23,S1_Drill,medium,0.8,Event 'Open Drawer 3' affected by 6 problematic sensors,,,Open Drawer 3,6.0,2.479338842975207
event_quality_degradation,sensor_23,S1_Drill,medium,0.8,Event 'Close Drawer 3' affected by 6 problematic sensors,,,Close Drawer 3,6.0,2.479338842975207
event_quality_degradation,sensor_23,S1_Drill,medium,0.8,Event 'Close Door 1' affected by 6 problematic sensors,,,Close Door 1,6.0,2.7125439816708945
event_quality_degradation,sensor_23,S1_Drill,medium,0.8,Event 'Open Door 1' affected by 6 problematic sensors,,,Open Door 1,6.0,2.479338842975207
event_quality_degradation,sensor_23,S1_Drill,medium,0.8,Event 'Close Door 2' affected by 6 problematic sensors,,,Close Door 2,6.0,2.479338842975207
event_quality_degradation,sensor_23,S1_Drill,medium,0.8,Event 'Open Door 2' affected by 6 problematic sensors,,,Open Door 2,6.0,2.479338842975207
event_quality_degradation,sensor_23,S1_Drill,medium,0.8,Event 'Toggle Switch' affected by 6 problematic sensors,,,Toggle Switch,6.0,2.479338842975207
event_quality_degradation,sensor_23,S1_Drill,medium,0.8,Event 'Toggle Switch' affected by 6 problematic sensors,,,Toggle Switch,6.0,2.479338842975207
event_quality_degradation,sensor_23,S1_Drill,medium,0.8,Event 'Clean Table' affected by 6 problematic sensors,,,Clean Table,6.0,2.479338842975207
event_quality_degradation,sensor_23,S1_Drill,medium,0.8,Event 'Drink from Cup' affected by 6 problematic sensors,,,Drink from Cup,6.0,2.479338842975207
event_quality_degradation,sensor_23,S1_Drill,medium,0.8,Event 'Drink from Cup' affected by 6 problematic sensors,,,Drink from Cup,6.0,2.6645095898955247
event_quality_degradation,sensor_23,S1_Drill,medium,0.8,Event 'Open Fridge' affected by 6 problematic sensors,,,Open Fridge,6.0,2.479338842975207
event_quality_degradation,sensor_23,S1_Drill,medium,0.8,Event 'Close Fridge' affected by 6 problematic sensors,,,Close Fridge,6.0,2.479338842975207
event_quality_degradation,sensor_23,S1_Drill,medium,0.8,Event 'Open Dishwasher' affected by 6 problematic sensors,,,Open Dishwasher,6.0,2.756286266924565
event_quality_degradation,sensor_23,S1_Drill,medium,0.8,Event 'Close Dishwasher' affected by 6 problematic sensors,,,Close Dishwasher,6.0,2.479338842975207
event_quality_degradation,sensor_23,S1_Drill,medium,0.8,Event 'Open Drawer 1' affected by 6 problematic sensors,,,Open Drawer 1,6.0,2.479338842975207
event_quality_degradation,sensor_23,S1_Drill,medium,0.8,Event 'Close Drawer 1' affected by 6 problematic sensors,,,Close Drawer 1,6.0,2.479338842975207
event_quality_degradation,sensor_23,S1_Drill,medium,0.8,Event 'Open Drawer 2' affected by 6 problematic sensors,,,Open Drawer 2,6.0,2.479338842975207
event_quality_degradation,sensor_23,S1_Drill,medium,0.8,Event 'Close Drawer 2' affected by 6 problematic sensors,,,Close Drawer 2,6.0,2.479338842975207
event_quality_degradation,sensor_23,S1_Drill,medium,0.8,Event 'Open Drawer 3' affected by 6 problematic sensors,,,Open Drawer 3,6.0,2.479338842975207
event_quality_degradation,sensor_23,S1_Drill,medium,0.8,Event 'Close Drawer 3' affected by 6 problematic sensors,,,Close Drawer 3,6.0,2.479338842975207
event_quality_degradation,sensor_23,S1_Drill,medium,0.8,Event 'Close Door 1' affected by 6 problematic sensors,,,Close Door 1,6.0,2.479338842975207
event_quality_degradation,sensor_23,S1_Drill,medium,0.8,Event 'Open Door 1' affected by 6 problematic sensors,,,Open Door 1,6.0,2.479338842975207
event_quality_degradation,sensor_23,S1_Drill,medium,0.8,Event 'Close Door 2' affected by 6 problematic sensors,,,Close Door 2,6.0,2.479338842975207
event_quality_degradation,sensor_23,S1_Drill,medium,0.8,Event 'Open Door 2' affected by 6 problematic sensors,,,Open Door 2,6.0,2.479338842975207
event_quality_degradation,sensor_23,S1_Drill,medium,0.8,Event 'Toggle Switch' affected by 6 problematic sensors,,,Toggle Switch,6.0,2.6017753290480563
event_quality_degradation,sensor_23,S1_Drill,medium,0.8,Event 'Clean Table' affected by 6 problematic sensors,,,Clean Table,6.0,2.479338842975207
event_quality_degradation,sensor_23,S1_Drill,medium,0.8,Event 'Drink from Cup' affected by 6 problematic sensors,,,Drink from Cup,6.0,2.479338842975207
event_quality_degradation,sensor_23,S1_Drill,medium,0.8,Event 'Drink from Cup' affected by 6 problematic sensors,,,Drink from Cup,6.0,2.479338842975207
event_quality_degradation,sensor_23,S1_Drill,medium,0.8,Event 'Open Fridge' affected by 6 problematic sensors,,,Open Fridge,6.0,2.807486631016043
event_quality_degradation,sensor_23,S1_Drill,medium,0.8,Event 'Close Fridge' affected by 6 problematic sensors,,,Close Fridge,6.0,2.479338842975207
event_quality_degradation,sensor_23,S1_Drill,medium,0.8,Event 'Open Dishwasher' affected by 6 problematic sensors,,,Open Dishwasher,6.0,2.479338842975207
event_quality_degradation,sensor_23,S1_Drill,medium,0.8,Event 'Close Dishwasher' affected by 6 problematic sensors,,,Close Dishwasher,6.0,2.479338842975207
event_quality_degradation,sensor_23,S1_Drill,medium,0.8,Event 'Open Drawer 1' affected by 6 problematic sensors,,,Open Drawer 1,6.0,2.479338842975207
event_quality_degradation,sensor_23,S1_Drill,medium,0.8,Event 'Close Drawer 1' affected by 6 problematic sensors,,,Close Drawer 1,6.0,2.479338842975207
event_quality_degradation,sensor_23,S1_Drill,medium,0.8,Event 'Open Drawer 2' affected by 6 problematic sensors,,,Open Drawer 2,6.0,2.479338842975207
event_quality_degradation,sensor_23,S1_Drill,medium,0.8,Event 'Close Drawer 2' affected by 6 problematic sensors,,,Close Drawer 2,6.0,2.479338842975207
event_quality_degradation,sensor_23,S1_Drill,medium,0.8,Event 'Open Drawer 3' affected by 6 problematic sensors,,,Open Drawer 3,6.0,2.479338842975207
event_quality_degradation,sensor_23,S1_Drill,medium,0.8,Event 'Close Drawer 3' affected by 6 problematic sensors,,,Close Drawer 3,6.0,2.479338842975207
event_quality_degradation,sensor_23,S1_Drill,medium,0.8,Event 'Close Door 1' affected by 6 problematic sensors,,,Close Door 1,6.0,2.53099173553719
event_quality_degradation,sensor_23,S1_Drill,medium,0.8,Event 'Open Door 1' affected by 6 problematic sensors,,,Open Door 1,6.0,2.479338842975207
event_quality_degradation,sensor_23,S1_Drill,medium,0.8,Event 'Close Door 2' affected by 6 problematic sensors,,,Close Door 2,6.0,3.1533338682500203
event_quality_degradation,sensor_23,S1_Drill,medium,0.8,Event 'Open Door 2' affected by 6 problematic sensors,,,Open Door 2,6.0,2.6771584315104624
event_quality_degradation,sensor_23,S1_Drill,medium,0.8,Event 'Toggle Switch' affected by 6 problematic sensors,,,Toggle Switch,6.0,2.7548209366391188
event_quality_degradation,sensor_23,S1_Drill,medium,0.8,Event 'Toggle Switch' affected by 6 problematic sensors,,,Toggle Switch,6.0,2.479338842975207
event_quality_degradation,sensor_23,S1_Drill,medium,0.8,Event 'Clean Table' affected by 6 problematic sensors,,,Clean Table,6.0,2.479338842975207
event_quality_degradation,sensor_23,S1_Drill,medium,0.8,Event 'Drink from Cup' affected by 6 problematic sensors,,,Drink from Cup,6.0,2.6934440971181433
event_quality_degradation,sensor_23,S1_Drill,medium,0.8,Event 'Drink from Cup' affected by 6 problematic sensors,,,Drink from Cup,6.0,2.719136727615296
event_quality_degradation,sensor_23,S1_Drill,medium,0.8,Event 'Open Fridge' affected by 6 problematic sensors,,,Open Fridge,6.0,2.479338842975207
event_quality_degradation,sensor_23,S1_Drill,medium,0.8,Event 'Close Fridge' affected by 6 problematic sensors,,,Close Fridge,6.0,2.479338842975207
event_quality_degradation,sensor_23,S1_Drill,medium,0.8,Event 'Open Dishwasher' affected by 6 problematic sensors,,,Open Dishwasher,6.0,2.479338842975207
event_quality_degradation,sensor_23,S1_Drill,medium,0.8,Event 'Close Dishwasher' affected by 6 problematic sensors,,,Close Dishwasher,6.0,2.479338842975207
event_quality_degradation,sensor_23,S1_Drill,medium,0.8,Event 'Open Drawer 1' affected by 6 problematic sensors,,,Open Drawer 1,6.0,2.479338842975207
event_quality_degradation,sensor_23,S1_Drill,medium,0.8,Event 'Close Drawer 1' affected by 6 problematic sensors,,,Close Drawer 1,6.0,2.479338842975207
event_quality_degradation,sensor_23,S1_Drill,medium,0.8,Event 'Open Drawer 2' affected by 6 problematic sensors,,,Open Drawer 2,6.0,2.479338842975207
event_quality_degradation,sensor_23,S1_Drill,medium,0.8,Event 'Close Drawer 2' affected by 6 problematic sensors,,,Close Drawer 2,6.0,2.479338842975207
event_quality_degradation,sensor_23,S1_Drill,medium,0.8,Event 'Open Drawer 3' affected by 6 problematic sensors,,,Open Drawer 3,6.0,2.479338842975207
event_quality_degradation,sensor_23,S1_Drill,medium,0.8,Event 'Close Drawer 3' affected by 6 problematic sensors,,,Close Drawer 3,6.0,2.479338842975207
event_quality_degradation,sensor_23,S1_Drill,medium,0.8,Event 'Close Door 1' affected by 6 problematic sensors,,,Close Door 1,6.0,2.7326046387629965
event_quality_degradation,sensor_23,S1_Drill,medium,0.8,Event 'Open Door 1' affected by 6 problematic sensors,,,Open Door 1,6.0,2.479338842975207
event_quality_degradation,sensor_23,S1_Drill,medium,0.8,Event 'Close Door 2' affected by 6 problematic sensors,,,Close Door 2,6.0,2.7548209366391188
event_quality_degradation,sensor_23,S1_Drill,medium,0.8,Event 'Open Door 2' affected by 6 problematic sensors,,,Open Door 2,6.0,2.479338842975207
event_quality_degradation,sensor_23,S1_Drill,medium,0.8,Event 'Toggle Switch' affected by 6 problematic sensors,,,Toggle Switch,6.0,2.479338842975207
event_quality_degradation,sensor_23,S1_Drill,medium,0.8,Event 'Toggle Switch' affected by 6 problematic sensors,,,Toggle Switch,6.0,2.479338842975207
event_quality_degradation,sensor_23,S1_Drill,medium,0.8,Event 'Clean Table' affected by 6 problematic sensors,,,Clean Table,6.0,2.479338842975207
event_quality_degradation,sensor_23,S1_Drill,medium,0.8,Event 'Drink from Cup' affected by 6 problematic sensors,,,Drink from Cup,6.0,2.479338842975207
event_quality_degradation,sensor_23,S1_Drill,medium,0.8,Event 'Drink from Cup' affected by 6 problematic sensors,,,Drink from Cup,6.0,2.663640243665852
event_quality_degradation,sensor_23,S1_Drill,medium,0.8,Event 'Open Fridge' affected by 6 problematic sensors,,,Open Fridge,6.0,2.479338842975207
event_quality_degradation,sensor_23,S1_Drill,medium,0.8,Event 'Close Fridge' affected by 6 problematic sensors,,,Close Fridge,6.0,2.479338842975207
event_quality_degradation,sensor_23,S1_Drill,medium,0.8,Event 'Open Dishwasher' affected by 6 problematic sensors,,,Open Dishwasher,6.0,2.479338842975207
event_quality_degradation,sensor_23,S1_Drill,medium,0.8,Event 'Close Dishwasher' affected by 6 problematic sensors,,,Close Dishwasher,6.0,2.741046831955923
event_quality_degradation,sensor_23,S1_Drill,medium,0.8,Event 'Open Drawer 1' affected by 6 problematic sensors,,,Open Drawer 1,6.0,2.479338842975207
event_quality_degradation,sensor_23,S1_Drill,medium,0.8,Event 'Close Drawer 1' affected by 6 problematic sensors,,,Close Drawer 1,6.0,2.8925619834710745
event_quality_degradation,sensor_23,S1_Drill,medium,0.8,Event 'Open Drawer 2' affected by 6 problematic sensors,,,Open Drawer 2,6.0,2.479338842975207
event_quality_degradation,sensor_23,S1_Drill,medium,0.8,Event 'Close Drawer 2' affected by 6 problematic sensors,,,Close Drawer 2,6.0,2.479338842975207
event_quality_degradation,sensor_23,S1_Drill,medium,0.8,Event 'Open Drawer 3' affected by 6 problematic sensors,,,Open Drawer 3,6.0,2.479338842975207
event_quality_degradation,sensor_23,S1_Drill,medium,0.8,Event 'Close Drawer 3' affected by 6 problematic sensors,,,Close Drawer 3,6.0,2.479338842975207
event_quality_degradation,sensor_23,S1_Drill,medium,0.8,Event 'Close Door 1' affected by 6 problematic sensors,,,Close Door 1,6.0,2.6859504132231407
event_quality_degradation,sensor_23,S1_Drill,medium,0.8,Event 'Open Door 1' affected by 6 problematic sensors,,,Open Door 1,6.0,2.785430058157331
event_quality_degradation,sensor_23,S1_Drill,medium,0.8,Event 'Close Door 2' affected by 6 problematic sensors,,,Close Door 2,6.0,2.7697118606209514
event_quality_degradation,sensor_23,S1_Drill,medium,0.8,Event 'Open Door 2' affected by 6 problematic sensors,,,Open Door 2,6.0,2.479338842975207
event_quality_degradation,sensor_23,S1_Drill,medium,0.8,Event 'Toggle Switch' affected by 6 problematic sensors,,,Toggle Switch,6.0,2.479338842975207
event_quality_degradation,sensor_23,S1_Drill,medium,0.8,Event 'Toggle Switch' affected by 6 problematic sensors,,,Toggle Switch,6.0,2.479338842975207
event_quality_degradation,sensor_23,S1_Drill,medium,0.8,Event 'Clean Table' affected by 6 problematic sensors,,,Clean Table,6.0,2.479338842975207
event_quality_degradation,sensor_23,S1_Drill,medium,0.8,Event 'Drink from Cup' affected by 6 problematic sensors,,,Drink from Cup,6.0,2.479338842975207
event_quality_degradation,sensor_23,S1_Drill,medium,0.8,Event 'Drink from Cup' affected by 6 problematic sensors,,,Drink from Cup,6.0,2.700313784416847
event_quality_degradation,sensor_23,S1_Drill,medium,0.8,Event 'Open Fridge' affected by 6 problematic sensors,,,Open Fridge,6.0,2.479338842975207
event_quality_degradation,sensor_23,S1_Drill,medium,0.8,Event 'Close Fridge' affected by 6 problematic sensors,,,Close Fridge,6.0,2.479338842975207
event_quality_degradation,sensor_23,S1_Drill,medium,0.8,Event 'Open Dishwasher' affected by 6 problematic sensors,,,Open Dishwasher,6.0,2.479338842975207
event_quality_degradation,sensor_23,S1_Drill,medium,0.8,Event 'Close Dishwasher' affected by 6 problematic sensors,,,Close Dishwasher,6.0,2.479338842975207
event_quality_degradation,sensor_23,S1_Drill,medium,0.8,Event 'Open Drawer 1' affected by 6 problematic sensors,,,Open Drawer 1,6.0,2.479338842975207
event_quality_degradation,sensor_23,S1_Drill,medium,0.8,Event 'Close Drawer 1' affected by 6 problematic sensors,,,Close Drawer 1,6.0,2.479338842975207
event_quality_degradation,sensor_23,S1_Drill,medium,0.8,Event 'Open Drawer 2' affected by 6 problematic sensors,,,Open Drawer 2,6.0,2.479338842975207
event_quality_degradation,sensor_23,S1_Drill,medium,0.8,Event 'Close Drawer 2' affected by 6 problematic sensors,,,Close Drawer 2,6.0,2.479338842975207
event_quality_degradation,sensor_23,S1_Drill,medium,0.8,Event 'Open Drawer 3' affected by 6 problematic sensors,,,Open Drawer 3,6.0,2.479338842975207
event_quality_degradation,sensor_23,S1_Drill,medium,0.8,Event 'Close Drawer 3' affected by 6 problematic sensors,,,Close Drawer 3,6.0,2.479338842975207
event_quality_degradation,sensor_23,S1_Drill,medium,0.8,Event 'Close Door 1' affected by 6 problematic sensors,,,Close Door 1,6.0,2.7224112785610113
event_quality_degradation,sensor_23,S1_Drill,medium,0.8,Event 'Open Door 1' affected by 6 problematic sensors,,,Open Door 1,6.0,2.479338842975207
event_quality_degradation,sensor_23,S1_Drill,medium,0.8,Event 'Close Door 1' affected by 6 problematic sensors,,,Close Door 1,6.0,2.479338842975207
event_quality_degradation,sensor_23,S1_Drill,medium,0.8,Event 'Close Door 2' affected by 6 problematic sensors,,,Close Door 2,6.0,2.479338842975207
event_quality_degradation,sensor_23,S1_Drill,medium,0.8,Event 'Open Door 2' affected by 6 problematic sensors,,,Open Door 2,6.0,2.479338842975207
event_quality_degradation,sensor_23,S1_Drill,medium,0.8,Event 'Toggle Switch' affected by 6 problematic sensors,,,Toggle Switch,6.0,2.479338842975207
event_quality_degradation,sensor_23,S1_Drill,medium,0.8,Event 'Toggle Switch' affected by 6 problematic sensors,,,Toggle Switch,6.0,2.479338842975207
event_quality_degradation,sensor_23,S1_Drill,medium,0.8,Event 'Clean Table' affected by 6 problematic sensors,,,Clean Table,6.0,2.479338842975207
event_quality_degradation,sensor_23,S1_Drill,medium,0.8,Event 'Drink from Cup' affected by 6 problematic sensors,,,Drink from Cup,6.0,2.479338842975207
event_quality_degradation,sensor_23,S1_Drill,medium,0.8,Event 'Drink from Cup' affected by 6 problematic sensors,,,Drink from Cup,6.0,2.479338842975207
event_quality_degradation,sensor_23,S1_Drill,medium,0.8,Event 'Open Fridge' affected by 6 problematic sensors,,,Open Fridge,6.0,2.533237513474668
event_quality_degradation,sensor_23,S1_Drill,medium,0.8,Event 'Close Fridge' affected by 6 problematic sensors,,,Close Fridge,6.0,2.479338842975207
event_quality_degradation,sensor_23,S1_Drill,medium,0.8,Event 'Open Dishwasher' affected by 6 problematic sensors,,,Open Dishwasher,6.0,2.479338842975207
event_quality_degradation,sensor_23,S1_Drill,medium,0.8,Event 'Close Dishwasher' affected by 6 problematic sensors,,,Close Dishwasher,6.0,2.479338842975207
event_quality_degradation,sensor_23,S1_Drill,medium,0.8,Event 'Open Drawer 1' affected by 6 problematic sensors,,,Open Drawer 1,6.0,2.479338842975207
event_quality_degradation,sensor_23,S1_Drill,medium,0.8,Event 'Close Drawer 1' affected by 6 problematic sensors,,,Close Drawer 1,6.0,2.479338842975207
event_quality_degradation,sensor_23,S1_Drill,medium,0.8,Event 'Open Drawer 2' affected by 6 problematic sensors,,,Open Drawer 2,6.0,2.479338842975207
event_quality_degradation,sensor_23,S1_Drill,medium,0.8,Event 'Close Drawer 2' affected by 6 problematic sensors,,,Close Drawer 2,6.0,2.479338842975207
event_quality_degradation,sensor_23,S1_Drill,medium,0.8,Event 'Open Drawer 3' affected by 6 problematic sensors,,,Open Drawer 3,6.0,2.479338842975207
event_quality_degradation,sensor_23,S1_Drill,medium,0.8,Event 'Close Drawer 3' affected by 6 problematic sensors,,,Close Drawer 3,6.0,2.479338842975207
event_quality_degradation,sensor_23,S1_Drill,medium,0.8,Event 'Close Door 1' affected by 6 problematic sensors,,,Close Door 1,6.0,2.479338842975207
event_quality_degradation,sensor_23,S1_Drill,medium,0.8,Event 'Open Door 1' affected by 6 problematic sensors,,,Open Door 1,6.0,2.479338842975207
event_quality_degradation,sensor_23,S1_Drill,medium,0.8,Event 'Close Door 2' affected by 6 problematic sensors,,,Close Door 2,6.0,2.479338842975207
event_quality_degradation,sensor_23,S1_Drill,medium,0.8,Event 'Open Door 2' affected by 6 problematic sensors,,,Open Door 2,6.0,2.479338842975207
event_quality_degradation,sensor_23,S1_Drill,medium,0.8,Event 'Toggle Switch' affected by 6 problematic sensors,,,Toggle Switch,6.0,2.479338842975207
event_quality_degradation,sensor_23,S1_Drill,medium,0.8,Event 'Toggle Switch' affected by 6 problematic sensors,,,Toggle Switch,6.0,2.479338842975207
event_quality_degradation,sensor_23,S1_Drill,medium,0.8,Event 'Clean Table' affected by 6 problematic sensors,,,Clean Table,6.0,2.479338842975207
event_quality_degradation,sensor_23,S1_Drill,medium,0.8,Event 'Drink from Cup' affected by 6 problematic sensors,,,Drink from Cup,6.0,2.479338842975207
event_quality_degradation,sensor_23,S1_Drill,medium,0.8,Event 'Drink from Cup' affected by 6 problematic sensors,,,Drink from Cup,6.0,2.479338842975207
event_quality_degradation,sensor_23,S1_Drill,medium,0.8,Event 'Open Fridge' affected by 6 problematic sensors,,,Open Fridge,6.0,2.479338842975207
event_quality_degradation,sensor_23,S1_Drill,medium,0.8,Event 'Close Fridge' affected by 6 problematic sensors,,,Close Fridge,6.0,2.479338842975207
event_quality_degradation,sensor_23,S1_Drill,medium,0.8,Event 'Open Dishwasher' affected by 6 problematic sensors,,,Open Dishwasher,6.0,2.479338842975207
event_quality_degradation,sensor_23,S1_Drill,medium,0.8,Event 'Close Dishwasher' affected by 6 problematic sensors,,,Close Dishwasher,6.0,2.479338842975207
event_quality_degradation,sensor_23,S1_Drill,medium,0.8,Event 'Open Drawer 1' affected by 6 problematic sensors,,,Open Drawer 1,6.0,2.479338842975207
event_quality_degradation,sensor_23,S1_Drill,medium,0.8,Event 'Close Drawer 1' affected by 6 problematic sensors,,,Close Drawer 1,6.0,2.479338842975207
event_quality_degradation,sensor_23,S1_Drill,medium,0.8,Event 'Open Drawer 2' affected by 6 problematic sensors,,,Open Drawer 2,6.0,2.479338842975207
event_quality_degradation,sensor_23,S1_Drill,medium,0.8,Event 'Close Drawer 2' affected by 6 problematic sensors,,,Close Drawer 2,6.0,2.479338842975207
event_quality_degradation,sensor_23,S1_Drill,medium,0.8,Event 'Open Drawer 3' affected by 6 problematic sensors,,,Open Drawer 3,6.0,2.479338842975207
event_quality_degradation,sensor_23,S1_Drill,medium,0.8,Event 'Close Drawer 3' affected by 6 problematic sensors,,,Close Drawer 3,6.0,2.479338842975207
event_quality_degradation,sensor_23,S1_Drill,medium,0.8,Event 'Close Door 1' affected by 6 problematic sensors,,,Close Door 1,6.0,2.479338842975207
event_quality_degradation,sensor_23,S1_Drill,medium,0.8,Event 'Open Door 1' affected by 6 problematic sensors,,,Open Door 1,6.0,2.479338842975207
event_quality_degradation,sensor_23,S1_Drill,medium,0.8,Event 'Close Door 2' affected by 6 problematic sensors,,,Close Door 2,6.0,2.479338842975207
event_quality_degradation,sensor_23,S1_Drill,medium,0.8,Event 'Open Door 2' affected by 6 problematic sensors,,,Open Door 2,6.0,2.479338842975207
event_quality_degradation,sensor_23,S1_Drill,medium,0.8,Event 'Toggle Switch' affected by 6 problematic sensors,,,Toggle Switch,6.0,2.479338842975207
event_quality_degradation,sensor_23,S1_Drill,medium,0.8,Event 'Toggle Switch' affected by 6 problematic sensors,,,Toggle Switch,6.0,2.479338842975207
event_quality_degradation,sensor_23,S1_Drill,medium,0.8,Event 'Clean Table' affected by 6 problematic sensors,,,Clean Table,6.0,2.479338842975207
event_quality_degradation,sensor_23,S1_Drill,medium,0.8,Event 'Drink from Cup' affected by 6 problematic sensors,,,Drink from Cup,6.0,2.479338842975207
event_quality_degradation,sensor_23,S1_Drill,medium,0.8,Event 'Drink from Cup' affected by 6 problematic sensors,,,Drink from Cup,6.0,2.638270820089002
