case_id,activity,start_time,end_time,duration_ms,posture,nan_percentage,movement_intensity,gesture_id
S1_Drill,Close Drawer 3,1970-01-01 00:22:58.120,1970-01-01 00:23:00.820,2700.0,Stand,2.479338842975207,998.9419064834119,404508
S1_Drill,Close Door 1,1970-01-01 00:23:03.619,1970-01-01 00:23:07.219,3600.0,Walk,2.6515151515151514,1017.6602460488128,404516
S1_Drill,Open Door 1,1970-01-01 00:23:07.619,1970-01-01 00:23:10.519,2900.0,Walk,2.479338842975207,1019.6408523265458,406516
S1_Drill,Close Door 2,1970-01-01 00:23:12.919,1970-01-01 00:23:16.253,3334.0,Walk,2.566115702479339,1012.856043063312,404517
S1_Drill,Open Door 2,1970-01-01 00:23:16.319,1970-01-01 00:23:19.719,3400.0,Walk,2.7224112785610113,1007.9861166634677,406517
S1_Drill,Toggle Switch,1970-01-01 00:23:23.819,1970-01-01 00:23:25.319,1500.0,Walk,2.479338842975207,1007.388991629191,405506
S1_Drill,Toggle Switch,1970-01-01 00:23:25.419,1970-01-01 00:23:26.719,1300.0,Stand,2.479338842975207,1005.413160880279,405506
S1_Drill,Clean Table,1970-01-01 00:23:29.319,1970-01-01 00:23:35.619,6300.0,Stand,2.479338842975207,1002.7167779432212,408512
S1_Drill,Drink from Cup,1970-01-01 00:23:37.819,1970-01-01 00:23:43.686,5867.0,Stand,2.479338842975207,999.6166982447611,407521
S1_Drill,Drink from Cup,1970-01-01 00:23:46.819,1970-01-01 00:23:52.019,5200.0,Sit,2.479338842975207,1002.4784055715916,407521
S1_Drill,Open Fridge,1970-01-01 00:23:55.119,1970-01-01 00:23:58.119,3000.0,Walk,2.6997245179063363,1015.1485012723546,406520
S1_Drill,Close Fridge,1970-01-01 00:23:58.319,1970-01-01 00:24:01.119,2800.0,Walk,2.479338842975207,1007.0676555998807,404520
S1_Drill,Open Dishwasher,1970-01-01 00:24:02.419,1970-01-01 00:24:05.486,3067.0,Stand,2.479338842975207,1016.932725386506,406505
S1_Drill,Close Dishwasher,1970-01-01 00:24:05.519,1970-01-01 00:24:08.552,3033.0,Stand,2.479338842975207,1009.1219189613194,404505
S1_Drill,Open Drawer 1,1970-01-01 00:24:09.419,1970-01-01 00:24:11.585,2166.0,Stand,2.479338842975207,1007.7730988532844,406519
S1_Drill,Close Drawer 1,1970-01-01 00:24:11.619,1970-01-01 00:24:13.785,2166.0,Stand,2.479338842975207,1003.0302716216015,404519
S1_Drill,Open Drawer 2,1970-01-01 00:24:13.819,1970-01-01 00:24:16.119,2300.0,Stand,2.479338842975207,1001.9386355433614,406511
S1_Drill,Close Drawer 2,1970-01-01 00:24:16.219,1970-01-01 00:24:18.285,2066.0,Stand,2.479338842975207,1004.4937018056738,404511
S1_Drill,Open Drawer 3,1970-01-01 00:24:18.319,1970-01-01 00:24:21.085,2766.0,Stand,2.479338842975207,1000.272432315994,406508
S1_Drill,Close Drawer 3,1970-01-01 00:24:21.119,1970-01-01 00:24:23.619,2500.0,Stand,2.479338842975207,1002.2375703706086,404508
S1_Drill,Close Door 1,1970-01-01 00:24:26.419,1970-01-01 00:24:30.019,3600.0,Walk,2.479338842975207,1003.1731848349713,404516
S1_Drill,Open Door 1,1970-01-01 00:24:30.119,1970-01-01 00:24:33.152,3033.0,Walk,2.7654164017800382,1015.4384236370668,406516
S1_Drill,Close Door 2,1970-01-01 00:24:35.119,1970-01-01 00:24:39.119,4000.0,Walk,2.871900826446281,1013.057000894137,404517
S1_Drill,Open Door 2,1970-01-01 00:24:39.419,1970-01-01 00:24:43.052,3633.0,Walk,2.479338842975207,1009.5075263596452,406517
S1_Drill,Toggle Switch,1970-01-01 00:24:46.718,1970-01-01 00:24:47.818,1100.0,Stand,2.479338842975207,979.9455937436825,405506
S1_Drill,Toggle Switch,1970-01-01 00:24:48.018,1970-01-01 00:24:49.018,1000.0,Stand,2.479338842975207,1003.2023767401666,405506
S1_Drill,Clean Table,1970-01-01 00:24:51.818,1970-01-01 00:24:55.418,3600.0,Stand,2.479338842975207,1001.029004733405,408512
S1_Drill,Drink from Cup,1970-01-01 00:24:56.818,1970-01-01 00:25:03.118,6300.0,Stand,2.479338842975207,1003.2696261945191,407521
S1_Drill,Drink from Cup,1970-01-01 00:25:06.418,1970-01-01 00:25:13.118,6700.0,Sit,2.479338842975207,1003.0027939966712,407521
S1_Drill,Open Fridge,1970-01-01 00:25:16.118,1970-01-01 00:25:18.751,2633.0,Walk,2.479338842975207,1011.6597295194126,406520
S1_Drill,Close Fridge,1970-01-01 00:25:18.818,1970-01-01 00:25:21.518,2700.0,Walk,2.989490868278747,1007.9348635168949,404520
S1_Drill,Open Dishwasher,1970-01-01 00:25:22.518,1970-01-01 00:25:25.418,2900.0,Walk,2.9210601310914788,1012.8145257905533,406505
S1_Drill,Close Dishwasher,1970-01-01 00:25:25.518,1970-01-01 00:25:28.251,2733.0,Stand,2.570046361620641,1003.7861555158725,404505
S1_Drill,Open Drawer 1,1970-01-01 00:25:29.218,1970-01-01 00:25:31.285,2067.0,Stand,2.479338842975207,1005.010008721912,406519
S1_Drill,Close Drawer 1,1970-01-01 00:25:31.318,1970-01-01 00:25:33.218,1900.0,Stand,2.479338842975207,1003.4721337279732,404519
S1_Drill,Open Drawer 2,1970-01-01 00:25:33.518,1970-01-01 00:25:35.718,2200.0,Stand,2.479338842975207,1003.8123123354076,406511
S1_Drill,Close Drawer 2,1970-01-01 00:25:35.818,1970-01-01 00:25:38.018,2200.0,Stand,2.479338842975207,1000.9295568951989,404511
S1_Drill,Open Drawer 3,1970-01-01 00:25:38.318,1970-01-01 00:25:41.085,2767.0,Stand,2.479338842975207,1005.4633370069291,406508
S1_Drill,Close Drawer 3,1970-01-01 00:25:41.118,1970-01-01 00:25:43.918,2800.0,Stand,2.479338842975207,998.4214822419848,404508
S1_Drill,Close Door 1,1970-01-01 00:25:48.118,1970-01-01 00:25:51.851,3733.0,Walk,2.479338842975207,1015.9984577473612,404516
S1_Drill,Open Door 1,1970-01-01 00:25:52.018,1970-01-01 00:25:55.218,3200.0,Walk,2.479338842975207,1011.5663840050479,406516
S1_Drill,Close Door 2,1970-01-01 00:25:58.218,1970-01-01 00:26:01.818,3600.0,Walk,2.479338842975207,1004.6314138823692,404517
S1_Drill,Open Door 2,1970-01-01 00:26:02.018,1970-01-01 00:26:05.484,3466.0,Walk,2.670057215511761,1010.7120010101613,406517
S1_Drill,Toggle Switch,1970-01-01 00:26:09.318,1970-01-01 00:26:10.618,1300.0,Walk,2.479338842975207,990.8707719231962,405506
S1_Drill,Toggle Switch,1970-01-01 00:26:10.718,1970-01-01 00:26:11.918,1200.0,Stand,2.479338842975207,1003.2269378954898,405506
S1_Drill,Clean Table,1970-01-01 00:26:14.718,1970-01-01 00:26:18.418,3700.0,Stand,2.479338842975207,1001.8928739927334,408512
S1_Drill,Drink from Cup,1970-01-01 00:26:19.618,1970-01-01 00:26:26.317,6699.0,Stand,2.6849224949632005,1002.7470943960486,407521
S1_Drill,Drink from Cup,1970-01-01 00:26:30.617,1970-01-01 00:26:37.117,6500.0,Sit,2.479338842975207,1002.3951445780779,407521
S1_Drill,Open Fridge,1970-01-01 00:26:40.117,1970-01-01 00:26:42.784,2667.0,Walk,2.800734618916437,1002.8597219393263,406520
S1_Drill,Close Fridge,1970-01-01 00:26:42.817,1970-01-01 00:26:45.317,2500.0,Walk,2.479338842975207,1006.964535344966,404520
S1_Drill,Open Dishwasher,1970-01-01 00:26:46.517,1970-01-01 00:26:49.517,3000.0,Walk,2.479338842975207,1011.4927945686379,406505
S1_Drill,Close Dishwasher,1970-01-01 00:26:49.617,1970-01-01 00:26:52.317,2700.0,Stand,2.479338842975207,1009.369524419021,404505
S1_Drill,Open Drawer 1,1970-01-01 00:26:53.217,1970-01-01 00:26:55.417,2200.0,Stand,2.479338842975207,1002.5359464550453,406519
S1_Drill,Close Drawer 1,1970-01-01 00:26:55.517,1970-01-01 00:26:57.517,2000.0,Stand,2.479338842975207,1004.7519599582982,404519
S1_Drill,Open Drawer 2,1970-01-01 00:26:57.617,1970-01-01 00:27:00.184,2567.0,Stand,2.479338842975207,1001.6641509469194,406511
S1_Drill,Close Drawer 2,1970-01-01 00:27:00.217,1970-01-01 00:27:02.384,2167.0,Stand,3.074129727022289,1004.3484348753146,404511
S1_Drill,Open Drawer 3,1970-01-01 00:27:02.417,1970-01-01 00:27:05.217,2800.0,Stand,2.479338842975207,1000.6249604326572,406508
S1_Drill,Close Drawer 3,1970-01-01 00:27:05.317,1970-01-01 00:27:08.017,2700.0,Stand,2.479338842975207,1002.3789777011621,404508
S1_Drill,Close Door 1,1970-01-01 00:27:10.917,1970-01-01 00:27:14.517,3600.0,Walk,2.479338842975207,1017.5173539348771,404516
S1_Drill,Open Door 1,1970-01-01 00:27:14.617,1970-01-01 00:27:18.117,3500.0,Walk,2.479338842975207,1008.1254190933805,406516
S1_Drill,Close Door 2,1970-01-01 00:27:21.350,1970-01-01 00:27:25.117,3767.0,Walk,2.479338842975207,1019.5056560288465,404517
S1_Drill,Open Door 2,1970-01-01 00:27:25.417,1970-01-01 00:27:28.917,3500.0,Walk,2.479338842975207,1007.0439007352971,406517
S1_Drill,Toggle Switch,1970-01-01 00:27:33.417,1970-01-01 00:27:34.717,1300.0,Stand,2.479338842975207,984.5554314575537,405506
S1_Drill,Toggle Switch,1970-01-01 00:27:34.917,1970-01-01 00:27:36.217,1300.0,Stand,2.479338842975207,1004.4676144993235,405506
S1_Drill,Clean Table,1970-01-01 00:27:39.817,1970-01-01 00:27:43.917,4100.0,Walk,2.479338842975207,1002.9380090118548,408512
S1_Drill,Drink from Cup,1970-01-01 00:27:46.417,1970-01-01 00:27:52.617,6200.0,Stand,2.479338842975207,1002.1664233142764,407521
S1_Drill,Drink from Cup,1970-01-01 00:27:55.617,1970-01-01 00:28:01.350,5733.0,Sit,2.479338842975207,1003.0225028465265,407521
S1_Drill,Open Fridge,1970-01-01 00:28:05.216,1970-01-01 00:28:07.883,2667.0,Walk,2.479338842975207,1013.2138492259608,406520
S1_Drill,Close Fridge,1970-01-01 00:28:07.916,1970-01-01 00:28:10.416,2500.0,Stand,2.479338842975207,1009.0189605865302,404520
S1_Drill,Open Dishwasher,1970-01-01 00:28:11.416,1970-01-01 00:28:14.283,2867.0,Stand,2.7643203191792534,1009.3735716411553,406505
S1_Drill,Close Dishwasher,1970-01-01 00:28:14.316,1970-01-01 00:28:17.550,3234.0,Stand,2.479338842975207,1007.3584903973467,404505
S1_Drill,Open Drawer 1,1970-01-01 00:28:18.216,1970-01-01 00:28:20.383,2167.0,Walk,2.479338842975207,1010.2198294368376,406519
S1_Drill,Close Drawer 1,1970-01-01 00:28:20.416,1970-01-01 00:28:22.583,2167.0,Stand,2.479338842975207,1002.1191504757817,404519
S1_Drill,Open Drawer 2,1970-01-01 00:28:22.616,1970-01-01 00:28:25.083,2467.0,Stand,2.479338842975207,1003.1933512761021,406511
S1_Drill,Close Drawer 2,1970-01-01 00:28:25.116,1970-01-01 00:28:27.183,2067.0,Stand,2.479338842975207,1002.9633287700066,404511
S1_Drill,Open Drawer 3,1970-01-01 00:28:27.216,1970-01-01 00:28:30.283,3067.0,Stand,2.479338842975207,1003.459561009132,406508
S1_Drill,Close Drawer 3,1970-01-01 00:28:30.316,1970-01-01 00:28:33.116,2800.0,Stand,2.479338842975207,1000.7659415545961,404508
S1_Drill,Close Door 1,1970-01-01 00:28:36.416,1970-01-01 00:28:40.116,3700.0,Walk,2.479338842975207,1019.5346535491898,404516
S1_Drill,Open Door 1,1970-01-01 00:28:40.716,1970-01-01 00:28:44.016,3300.0,Walk,2.479338842975207,1011.0910342482092,406516
S1_Drill,Close Door 2,1970-01-01 00:28:47.216,1970-01-01 00:28:51.016,3800.0,Walk,2.6968247063940844,1004.6684329425073,404517
S1_Drill,Open Door 2,1970-01-01 00:28:51.516,1970-01-01 00:28:54.983,3467.0,Walk,2.479338842975207,1013.9552853965602,406517
S1_Drill,Toggle Switch,1970-01-01 00:28:58.816,1970-01-01 00:29:00.416,1600.0,Walk,2.479338842975207,1009.6709710600277,405506
S1_Drill,Toggle Switch,1970-01-01 00:29:00.616,1970-01-01 00:29:02.016,1400.0,Stand,2.479338842975207,1016.3938247346074,405506
S1_Drill,Clean Table,1970-01-01 00:29:04.616,1970-01-01 00:29:08.516,3900.0,Stand,2.479338842975207,1005.0495932987754,408512
S1_Drill,Drink from Cup,1970-01-01 00:29:10.016,1970-01-01 00:29:17.116,7100.0,Stand,2.479338842975207,1002.6907480896746,407521
S1_Drill,Drink from Cup,1970-01-01 00:29:20.616,1970-01-01 00:29:27.116,6500.0,Sit,2.6001271455816912,1002.9078779061384,407521
S2_ADL1,Toggle Switch,1970-01-01 00:03:53.931,1970-01-01 00:03:55.731,1800.0,Stand,3.3057851239669422,1004.7190600264262,405506
S2_ADL1,Open Drawer 1,1970-01-01 00:03:56.331,1970-01-01 00:03:59.398,3067.0,Stand,3.3057851239669422,1001.3795394398273,406519
S2_ADL1,Close Drawer 1,1970-01-01 00:03:59.431,1970-01-01 00:04:01.198,1767.0,Stand,3.3057851239669422,1003.2923088224853,404519
S2_ADL1,Open Drawer 2,1970-01-01 00:04:01.231,1970-01-01 00:04:03.764,2533.0,Stand,3.3057851239669422,999.4012071162441,406511
S2_ADL1,Close Drawer 2,1970-01-01 00:04:03.798,1970-01-01 00:04:05.398,1600.0,Stand,3.3057851239669422,991.9136001958901,404511
S2_ADL1,Open Drawer 3,1970-01-01 00:04:05.431,1970-01-01 00:04:08.098,2667.0,Stand,3.3057851239669422,1006.8034006967995,406508
S2_ADL1,Close Drawer 3,1970-01-01 00:04:08.131,1970-01-01 00:04:11.297,3166.0,Stand,3.3057851239669422,1003.3035379685527,404508
S2_ADL1,Open Dishwasher,1970-01-01 00:04:12.631,1970-01-01 00:04:16.297,3666.0,Stand,4.113448534936139,1010.7487264271961,406505
S2_ADL1,Close Dishwasher,1970-01-01 00:04:18.731,1970-01-01 00:04:21.397,2666.0,Stand,5.371900826446281,996.8509800123833,404505
S2_ADL1,Open Fridge,1970-01-01 00:04:22.831,1970-01-01 00:04:25.897,3066.0,Stand,5.371900826446281,1014.6925493817087,406520
S2_ADL1,Close Fridge,1970-01-01 00:04:27.331,1970-01-01 00:04:30.031,2700.0,Stand,5.371900826446281,1005.3749295289782,404520
S2_ADL1,Open Door 1,1970-01-01 00:04:35.831,1970-01-01 00:04:40.031,4200.0,Stand,5.371900826446281,1005.3355678438625,406516
S2_ADL1,Open Door 2,1970-01-01 00:04:45.030,1970-01-01 00:04:50.497,5467.0,Stand,3.3057851239669422,1008.1894508426662,406517
S2_ADL1,Open Fridge,1970-01-01 00:04:57.130,1970-01-01 00:05:00.397,3267.0,Stand,5.371900826446281,1009.2326846555153,406520
S2_ADL1,Close Fridge,1970-01-01 00:05:01.230,1970-01-01 00:05:03.830,2600.0,Stand,5.371900826446281,1000.7107030823635,404520
S2_ADL1,Open Drawer 1,1970-01-01 00:05:06.030,1970-01-01 00:05:08.097,2067.0,Walk,5.371900826446281,1010.8127836902864,406519
S2_ADL1,Close Drawer 1,1970-01-01 00:05:08.130,1970-01-01 00:05:10.297,2167.0,Stand,5.371900826446281,1000.0211921222982,404519
S2_ADL1,Toggle Switch,1970-01-01 00:05:10.730,1970-01-01 00:05:12.564,1834.0,Stand,5.371900826446281,1005.6312476785816,405506
S2_ADL1,Close Door 2,1970-01-01 00:05:18.930,1970-01-01 00:05:24.230,5300.0,Walk,3.3057851239669422,1010.4755657540269,404517
S2_ADL1,Open Drawer 1,1970-01-01 00:08:47.528,1970-01-01 00:08:49.861,2333.0,Stand,1.2396694214876034,1001.3399001627217,406519
S2_ADL1,Close Drawer 1,1970-01-01 00:08:49.895,1970-01-01 00:08:51.328,1433.0,Stand,1.2396694214876034,1005.0375358388447,404519
S2_ADL1,Open Fridge,1970-01-01 00:09:05.928,1970-01-01 00:09:07.995,2067.0,Stand,1.2396694214876034,1005.6881392505468,406520
S2_ADL1,Close Fridge,1970-01-01 00:09:10.728,1970-01-01 00:09:13.428,2700.0,Stand,1.2396694214876034,1005.6713052582985,404520
S2_ADL1,Open Fridge,1970-01-01 00:10:41.227,1970-01-01 00:10:44.127,2900.0,Stand,1.2396694214876034,1008.0367176501994,406520
S2_ADL1,Close Fridge,1970-01-01 00:10:45.794,1970-01-01 00:10:48.094,2300.0,Walk,1.2396694214876034,1001.061991809835,404520
S2_ADL1,Open Door 2,1970-01-01 00:10:51.227,1970-01-01 00:10:56.960,5733.0,Stand,1.2396694214876034,1013.4968143770799,406517
S2_ADL1,Toggle Switch,1970-01-01 00:11:01.027,1970-01-01 00:11:03.527,2500.0,Walk,1.2396694214876034,1003.8623787930119,405506
S2_ADL1,Drink from Cup,1970-01-01 00:11:04.827,1970-01-01 00:11:18.293,13466.0,Stand,1.2396694214876034,1004.3749246507938,407521
S2_ADL1,Open Dishwasher,1970-01-01 00:11:22.127,1970-01-01 00:11:25.393,3266.0,Stand,1.4673638050261426,1016.6122145147154,406505
S2_ADL1,Close Dishwasher,1970-01-01 00:11:28.860,1970-01-01 00:11:32.260,3400.0,Stand,1.2396694214876034,1011.2239880102858,404505
S2_ADL1,Toggle Switch,1970-01-01 00:11:33.226,1970-01-01 00:11:34.860,1634.0,Stand,1.2396694214876034,1005.4328923664812,405506
S2_ADL1,Drink from Cup,1970-01-01 00:11:43.026,1970-01-01 00:11:53.493,10467.0,Stand,1.4449649944728116,1005.6548227118587,407521
S2_ADL1,Drink from Cup,1970-01-01 00:12:11.626,1970-01-01 00:12:21.026,9400.0,Sit,1.2396694214876034,1001.8964100583128,407521
S2_ADL1,Open Drawer 3,1970-01-01 00:12:32.626,1970-01-01 00:12:35.592,2966.0,Stand,1.2396694214876034,996.3178099192842,406508
S2_ADL1,Close Drawer 3,1970-01-01 00:12:36.626,1970-01-01 00:12:39.459,2833.0,Stand,1.2396694214876034,1006.6200997713245,404508
S2_ADL1,Open Drawer 2,1970-01-01 00:12:40.526,1970-01-01 00:12:42.626,2100.0,Stand,1.2396694214876034,998.558858412178,406511
S2_ADL1,Open Fridge,1970-01-01 00:13:02.359,1970-01-01 00:13:08.259,5900.0,Sit,1.2396694214876034,1009.6227607780385,406520
S2_ADL1,Close Fridge,1970-01-01 00:13:14.792,1970-01-01 00:13:18.192,3400.0,Stand,1.2396694214876034,1000.2938975675328,404520
S2_ADL1,Open Fridge,1970-01-01 00:13:48.125,1970-01-01 00:13:51.292,3167.0,Stand,1.6055440771349863,1009.4534934642916,406520
S2_ADL1,Close Fridge,1970-01-01 00:13:51.325,1970-01-01 00:13:54.792,3467.0,Sit,1.2992689129052766,1019.6446936520725,404520
S2_ADL1,Open Drawer 3,1970-01-01 00:15:02.058,1970-01-01 00:15:04.491,2433.0,Stand,1.8962979735084342,1015.5832351688082,406508
S2_ADL1,Close Drawer 3,1970-01-01 00:15:04.524,1970-01-01 00:15:06.324,1800.0,Stand,1.2396694214876034,1012.7195450231294,404508
S2_ADL1,Open Drawer 1,1970-01-01 00:15:06.358,1970-01-01 00:15:08.158,1800.0,Stand,1.2396694214876034,987.5302419783503,406519
S2_ADL1,Close Drawer 1,1970-01-01 00:15:11.358,1970-01-01 00:15:12.658,1300.0,Stand,1.2396694214876034,1004.198407964898,404519
S2_ADL1,Open Drawer 1,1970-01-01 00:15:12.691,1970-01-01 00:15:13.424,733.0,Stand,1.2396694214876034,1001.8077484905509,406519
S2_ADL1,Close Drawer 1,1970-01-01 00:15:17.824,1970-01-01 00:15:19.524,1700.0,Walk,1.2396694214876034,1012.6874473457029,404519
S2_ADL1,Drink from Cup,1970-01-01 00:18:22.656,1970-01-01 00:18:39.155,16499.0,Sit,2.6145755071374905,1001.674595557822,407521
S2_ADL1,Toggle Switch,1970-01-01 00:18:58.222,1970-01-01 00:18:59.655,1433.0,Walk,3.055929271574092,1012.5197827273728,405506
S2_ADL1,Close Door 1,1970-01-01 00:19:03.055,1970-01-01 00:19:07.489,4434.0,Walk,2.541477661094886,1006.9146355240176,404516
S2_ADL1,Open Fridge,1970-01-01 00:19:32.888,1970-01-01 00:19:35.622,2734.0,Stand,2.479338842975207,1011.555263845362,406520
S2_ADL1,Close Fridge,1970-01-01 00:19:38.122,1970-01-01 00:19:50.588,12466.0,Sit,3.1422636673001283,1009.2355858945782,404520
S2_ADL1,Open Dishwasher,1970-01-01 00:20:01.521,1970-01-01 00:20:04.521,3000.0,Stand,14.908172635445363,1010.3723140794269,406505
S2_ADL1,Close Dishwasher,1970-01-01 00:20:16.055,1970-01-01 00:20:19.554,3499.0,Stand,42.03069657615112,0.0,404505
S2_ADL1,Open Dishwasher,1970-01-01 00:20:44.121,1970-01-01 00:20:47.254,3133.0,Walk,41.735537190082646,0.0,406505
S2_ADL1,Close Dishwasher,1970-01-01 00:21:02.921,1970-01-01 00:21:06.087,3166.0,Stand,41.735537190082646,0.0,404505
S2_ADL1,Clean Table,1970-01-01 00:21:19.654,1970-01-01 00:21:21.454,1800.0,Stand,42.27119681665136,0.0,408512
S2_ADL1,Clean Table,1970-01-01 00:21:22.187,1970-01-01 00:21:27.487,5300.0,Stand,42.359270232340556,0.0,408512
S2_ADL1,Clean Table,1970-01-01 00:21:27.987,1970-01-01 00:21:45.087,17100.0,Stand,41.735537190082646,0.0,408512
S2_ADL1,Open Door 1,1970-01-01 00:21:54.020,1970-01-01 00:21:58.787,4767.0,Stand,41.735537190082646,0.0,406516
S2_ADL1,Close Door 2,1970-01-01 00:22:03.487,1970-01-01 00:22:08.120,4633.0,Walk,41.735537190082646,0.0,404517
S2_ADL1,Toggle Switch,1970-01-01 00:22:14.453,1970-01-01 00:22:15.920,1467.0,Walk,41.735537190082646,0.0,405506
S2_ADL2,Toggle Switch,1970-01-01 00:01:36.699,1970-01-01 00:01:38.866,2167.0,Walk,0.0,1010.9892827588176,405506
S2_ADL2,Open Door 2,1970-01-01 00:01:42.366,1970-01-01 00:01:47.232,4866.0,Stand,0.22076304766217594,1011.1713646672874,406517
S2_ADL2,Open Drawer 1,1970-01-01 00:01:51.432,1970-01-01 00:01:52.499,1067.0,Walk,0.0,1036.5360790074828,406519
S2_ADL2,Close Drawer 1,1970-01-01 00:01:52.532,1970-01-01 00:01:55.099,2567.0,Stand,0.0,1002.4390863590588,404519
S2_ADL2,Open Drawer 2,1970-01-01 00:01:55.132,1970-01-01 00:01:57.165,2033.0,Stand,0.43988269794721413,1001.9612684908237,406511
S2_ADL2,Close Drawer 2,1970-01-01 00:01:57.199,1970-01-01 00:01:58.599,1400.0,Stand,1.2396694214876034,981.372970101204,404511
S2_ADL2,Open Drawer 3,1970-01-01 00:01:58.632,1970-01-01 00:02:00.865,2233.0,Stand,1.2396694214876034,1011.4917410324085,406508
S2_ADL2,Close Drawer 3,1970-01-01 00:02:00.899,1970-01-01 00:02:03.699,2800.0,Stand,1.2396694214876034,1002.6010607110484,404508
S2_ADL2,Open Dishwasher,1970-01-01 00:02:04.532,1970-01-01 00:02:07.099,2567.0,Stand,1.5777610818933134,1007.0704323641919,406505
S2_ADL2,Close Dishwasher,1970-01-01 00:02:07.799,1970-01-01 00:02:11.299,3500.0,Stand,1.475796930342385,1001.0615675303167,404505
S2_ADL2,Open Door 1,1970-01-01 00:02:14.899,1970-01-01 00:02:19.832,4933.0,Stand,1.4239446057627876,1008.7697046907997,406516
S2_ADL2,Open Fridge,1970-01-01 00:02:40.732,1970-01-01 00:02:44.898,4166.0,Stand,0.0,1005.3118753054207,406520
S2_ADL2,Close Fridge,1970-01-01 00:02:44.932,1970-01-01 00:02:47.298,2366.0,Stand,0.34920265394016997,1011.8487146735023,404520
S2_ADL2,Toggle Switch,1970-01-01 00:02:48.765,1970-01-01 00:02:51.632,2867.0,Walk,0.0,1004.1584825334298,405506
S2_ADL2,Close Door 1,1970-01-01 00:05:27.463,1970-01-01 00:05:32.197,4734.0,Walk,0.16587126062158072,1007.6095939848086,404516
S2_ADL2,Open Fridge,1970-01-01 00:05:37.130,1970-01-01 00:05:39.963,2833.0,Stand,0.0,1005.8935709805144,406520
S2_ADL2,Close Fridge,1970-01-01 00:05:41.997,1970-01-01 00:05:43.397,1400.0,Stand,0.0,959.9875526241756,404520
S2_ADL2,Drink from Cup,1970-01-01 00:06:18.796,1970-01-01 00:06:22.696,3900.0,Stand,0.0,1004.1427584314878,407521
S2_ADL2,Open Fridge,1970-01-01 00:06:33.529,1970-01-01 00:06:36.196,2667.0,Stand,0.0,997.843306897704,406520
S2_ADL2,Close Fridge,1970-01-01 00:06:38.996,1970-01-01 00:06:41.063,2067.0,Stand,0.0,997.137161271196,404520
S2_ADL2,Toggle Switch,1970-01-01 00:06:42.063,1970-01-01 00:06:44.796,2733.0,Walk,0.0,1013.4252503945545,405506
S2_ADL2,Close Door 2,1970-01-01 00:06:47.229,1970-01-01 00:06:51.563,4334.0,Walk,0.0,1005.1708461351477,404517
S2_ADL2,Drink from Cup,1970-01-01 00:06:59.729,1970-01-01 00:07:09.362,9633.0,Sit,0.0,1005.1563397196898,407521
S2_ADL2,Open Drawer 3,1970-01-01 00:07:13.462,1970-01-01 00:07:15.896,2434.0,Stand,0.0,999.8041142194403,406508
S2_ADL2,Close Drawer 3,1970-01-01 00:07:17.362,1970-01-01 00:07:20.596,3234.0,Stand,0.0,1006.9427856210752,404508
S2_ADL2,Open Drawer 1,1970-01-01 00:07:29.029,1970-01-01 00:07:31.862,2833.0,Stand,0.0,1002.7588255332684,406519
S2_ADL2,Close Drawer 1,1970-01-01 00:07:32.562,1970-01-01 00:07:35.295,2733.0,Stand,0.0,999.3896334552687,404519
S2_ADL2,Open Fridge,1970-01-01 00:07:47.862,1970-01-01 00:07:53.462,5600.0,Stand,0.0,1003.7373750406792,406520
S2_ADL2,Close Fridge,1970-01-01 00:08:00.829,1970-01-01 00:08:03.628,2799.0,Stand,1.2396694214876034,998.4615256533206,404520
S2_ADL2,Open Fridge,1970-01-01 00:08:25.928,1970-01-01 00:08:28.228,2300.0,Stand,2.479338842975207,985.351613453708,406520
S2_ADL2,Close Fridge,1970-01-01 00:08:29.262,1970-01-01 00:08:32.128,2866.0,Stand,2.479338842975207,1005.0109203146983,404520
S2_ADL2,Open Drawer 1,1970-01-01 00:08:34.328,1970-01-01 00:08:36.628,2300.0,Stand,2.479338842975207,1006.8918594751106,406519
S2_ADL2,Close Drawer 1,1970-01-01 00:08:39.095,1970-01-01 00:08:40.428,1333.0,Stand,2.4173553719008263,1004.3459796639487,404519
S2_ADL2,Open Drawer 3,1970-01-01 00:09:19.794,1970-01-01 00:09:22.261,2467.0,Stand,0.0,1011.9733737589331,406508
S2_ADL2,Close Drawer 3,1970-01-01 00:09:22.294,1970-01-01 00:09:24.828,2534.0,Stand,0.016311439756415833,1008.7665835534357,404508
S2_ADL2,Drink from Cup,1970-01-01 00:09:40.328,1970-01-01 00:09:46.527,6199.0,Sit,0.0,1001.9291456030464,407521
S2_ADL2,Drink from Cup,1970-01-01 00:12:08.926,1970-01-01 00:12:20.826,11900.0,Sit,0.0,1001.4174770505471,407521
S2_ADL2,Open Fridge,1970-01-01 00:13:14.292,1970-01-01 00:13:17.559,3267.0,Stand,0.0,1011.2594491146505,406520
S2_ADL2,Close Fridge,1970-01-01 00:13:21.592,1970-01-01 00:13:24.292,2700.0,Stand,0.0,985.0144040034545,404520
S2_ADL2,Toggle Switch,1970-01-01 00:13:25.259,1970-01-01 00:13:26.759,1500.0,Walk,0.0,1012.2364171110362,405506
S2_ADL2,Open Door 1,1970-01-01 00:13:30.425,1970-01-01 00:13:34.892,4467.0,Walk,0.10176390773405698,1018.3269866944919,406516
S2_ADL2,Open Dishwasher,1970-01-01 00:13:54.058,1970-01-01 00:13:56.892,2834.0,Stand,0.0,998.9909211174452,406505
